"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        9501,      -12.99944791,      -10.74470065,      -11.82462921,      -8.675671995,      -10.73123874,      -5.592917591
          0,           0,        9502,      -13.00056295,      -10.74561075,      -11.82387089,      -8.672161523,      -10.73231029,      -5.596348795
          0,           0,        9503,      -13.00168155,      -10.74648263,      -11.82214689,       -8.67510934,      -10.73338726,       -5.59291807
          0,           0,        9504,       -13.0028088,      -10.74739198,      -11.82132523,      -8.676269902,      -10.73446493,      -5.596950516
          0,           0,        9505,      -13.00393502,      -10.74833329,       -11.8263244,      -8.678971651,      -10.73554218,      -5.595552911
          0,           0,        9506,      -13.00503868,      -10.74922957,      -11.82149808,      -8.677952419,      -10.73661808,      -5.598846175
          0,           0,        9507,       -13.0061702,      -10.75010793,      -11.82032169,      -8.677793703,      -10.73769151,      -5.600786025
          0,           0,        9508,      -13.00728219,      -10.75102406,      -11.82169456,      -8.681601895,      -10.73876635,      -5.601025223
          0,           0,        9509,      -13.00843456,      -10.75188287,      -11.83324352,      -8.682532304,      -10.73984262,      -5.600221798
          0,           0,        9510,      -13.00953959,      -10.75278617,        -11.826643,      -8.680086815,      -10.74091864,      -5.601939223
          0,           0,        9511,      -13.01065158,      -10.75367846,      -11.82176374,      -8.679465571,      -10.74199371,      -5.603629266
          0,           0,        9512,      -13.01174817,      -10.75459565,      -11.82592667,       -8.68315416,      -10.74307003,       -5.60462416
          0,           0,        9513,      -13.01290194,      -10.75549831,      -11.83157196,      -8.685706921,      -10.74414511,      -5.605150063
          0,           0,        9514,      -13.01400892,      -10.75637067,      -11.82788632,      -8.683369649,      -10.74521998,      -5.606355245
          0,           0,        9515,      -13.01514363,       -10.7572546,      -11.83427888,      -8.686524679,      -10.74629414,      -5.607122275
          0,           0,        9516,      -13.01624987,      -10.75813635,      -11.83145253,      -8.687553254,      -10.74736879,      -5.607952309
          0,           0,        9517,      -13.01733962,      -10.75899968,      -11.82963725,      -8.684001931,      -10.74844294,      -5.607884086
          0,           0,        9518,      -13.01848438,      -10.75995403,      -11.83612965,      -8.689318344,      -10.74951767,      -5.612046142
          0,           0,        9519,      -13.01960875,      -10.76080411,      -11.83720216,      -8.688867076,      -10.75059002,      -5.611047024
          0,           0,        9520,      -13.02070289,      -10.76169717,      -11.83305666,      -8.686317021,      -10.75166569,      -5.613120901
          0,           0,        9521,      -13.02187008,       -10.7626244,      -11.83846835,      -8.691586553,      -10.75273917,      -5.612071594
          0,           0,        9522,      -13.02295642,      -10.76349065,      -11.83356917,      -8.688349872,      -10.75381179,      -5.614187654
          0,           0,        9523,      -13.02406507,      -10.76441844,      -11.83387205,      -8.688855425,      -10.75488561,      -5.615454364
          0,           0,        9524,      -13.02520308,      -10.76532343,      -11.83392561,      -8.692676604,      -10.75596242,      -5.616057031
          0,           0,        9525,       -13.0263406,      -10.76615825,      -11.84175753,      -8.696418882,      -10.75703441,      -5.618162835
          0,           0,        9526,      -13.02741375,      -10.76709171,      -11.83310529,      -8.690416049,      -10.75810749,      -5.618302066
          0,           0,        9527,       -13.0285711,      -10.76796644,      -11.84527646,      -8.696182733,      -10.75918124,      -5.618452062
          0,           0,        9528,      -13.02967153,      -10.76883186,      -11.83782406,       -8.69333559,      -10.76025376,      -5.619880401
          0,           0,        9529,       -13.0308071,      -10.76973551,      -11.84717281,       -8.69498571,      -10.76132834,      -5.620423218
          0,           0,        9530,      -13.03191074,      -10.77059336,      -11.84672736,      -8.696837615,      -10.76240063,      -5.621002748
          0,           0,        9531,      -13.03301682,      -10.77148715,      -11.84188663,      -8.693295058,      -10.76347316,      -5.622765676
          0,           0,        9532,      -13.03414998,      -10.77240889,      -11.84447417,      -8.698184935,      -10.76454609,      -5.624713809
          0,           0,        9533,      -13.03528606,      -10.77326782,      -11.84505813,      -8.699394371,      -10.76561837,      -5.624509218
          0,           0,        9534,      -13.03639046,      -10.77414161,      -11.84663079,      -8.696461967,      -10.76669071,      -5.626859079
          0,           0,        9535,      -13.03751114,      -10.77505201,      -11.84505414,       -8.69814885,      -10.76776249,      -5.626447828
          0,           0,        9536,      -13.03863117,      -10.77599005,       -11.8508254,      -8.704921398,      -10.76883698,      -5.627247897
          0,           0,        9537,      -13.03974441,      -10.77683071,      -11.84880537,      -8.700828298,      -10.76990703,      -5.631374592
          0,           0,        9538,      -13.04084602,      -10.77768893,      -11.84763994,      -8.697411317,      -10.77097957,      -5.629714084
          0,           0,        9539,      -13.04196511,      -10.77856084,      -11.84772243,      -8.698769433,      -10.77205223,      -5.629114148
          0,           0,        9540,      -13.04311351,      -10.77949363,      -11.84582814,      -8.700617006,      -10.77312298,      -5.634436034
          0,           0,        9541,      -13.04421576,      -10.78036239,      -11.84892032,      -8.702575669,      -10.77419422,      -5.631903242
          0,           0,        9542,      -13.04535672,       -10.7812321,      -11.85891914,      -8.703141437,      -10.77526651,      -5.633778189
          0,           0,        9543,      -13.04648648,      -10.78214929,       -11.8572981,      -8.705886194,       -10.7763407,       -5.63412332
          0,           0,        9544,      -13.04758739,      -10.78303724,      -11.85510461,      -8.710050867,       -10.7774124,      -5.635729202
          0,           0,        9545,      -13.04866497,      -10.78381509,      -11.85257826,      -8.700015018,      -10.77848352,       -5.63589536
          0,           0,        9546,      -13.04981682,      -10.78474471,      -11.86046793,      -8.706389203,      -10.77955525,      -5.638090606
          0,           0,        9547,      -13.05094044,      -10.78565239,      -11.85742751,      -8.710003473,      -10.78062645,      -5.637597954
          0,           0,        9548,      -13.05201383,      -10.78651865,      -11.85289489,      -8.704082307,      -10.78169645,      -5.639994864
          0,           0,        9549,      -13.05315746,      -10.78744914,      -11.86166056,      -8.706543348,      -10.78276668,      -5.642559034
          0,           0,        9550,      -13.05429607,      -10.78831402,      -11.85530469,       -8.70788203,      -10.78383602,      -5.640246965
          0,           0,        9551,      -13.05539609,      -10.78920981,      -11.85238477,      -8.709031416,      -10.78490905,        -5.6420511
          0,           0,        9552,      -13.05651642,      -10.79008307,      -11.85810876,      -8.709230799,       -10.7859792,      -5.645525262
          0,           0,        9553,      -13.05765426,      -10.79098764,      -11.85812095,      -8.711197876,      -10.78705166,      -5.644068197
          0,           0,        9554,      -13.05876409,      -10.79182598,      -11.85279768,        -8.7081084,      -10.78812188,       -5.64543258
          0,           0,        9555,      -13.05988347,      -10.79268663,      -11.86581876,      -8.709160546,      -10.78919282,       -5.64706466
          0,           0,        9556,      -13.06099857,      -10.79354749,      -11.86060554,      -8.710644163,      -10.79026133,      -5.648582982
          0,           0,        9557,      -13.06210279,      -10.79450151,      -11.86072644,      -8.710278231,      -10.79133304,      -5.649133027
          0,           0,        9558,      -13.06324387,      -10.79536068,       -11.8630685,      -8.716360984,      -10.79240412,      -5.648104928
          0,           0,        9559,      -13.06429737,      -10.79628418,      -11.84968876,      -8.707347772,      -10.79347123,        -5.6499111
          0,           0,        9560,      -13.06546843,      -10.79712938,      -11.86409434,      -8.714143321,      -10.79453999,      -5.650505736
          0,           0,        9561,      -13.06659518,      -10.79794808,      -11.86559236,      -8.712850435,      -10.79560751,      -5.654318751
          0,           0,        9562,      -13.06770726,      -10.79885515,      -11.87041518,      -8.717333486,      -10.79667703,      -5.650841596
          0,           0,        9563,      -13.06883195,      -10.79975845,      -11.86585243,       -8.71686212,      -10.79774699,      -5.655216119
          0,           0,        9564,      -13.06995575,      -10.80065682,       -11.8751272,      -8.718071386,      -10.79881466,       -5.65631586
          0,           0,        9565,      -13.07105064,      -10.80155716,      -11.86763214,      -8.719289612,      -10.79988307,      -5.655849059
          0,           0,        9566,      -13.07218106,      -10.80241908,      -11.86612704,      -8.719860954,      -10.80095203,      -5.658130357
          0,           0,        9567,      -13.07326756,      -10.80325902,      -11.86871994,      -8.713175247,      -10.80201949,      -5.657079707
          0,           0,        9568,      -13.07444542,      -10.80414289,       -11.8793827,      -8.723362758,      -10.80308856,      -5.659250043
          0,           0,        9569,      -13.07549396,       -10.8049901,      -11.86408826,      -8.714956281,      -10.80415645,      -5.660838276
          0,           0,        9570,      -13.07664877,      -10.80586146,      -11.87522793,      -8.720464131,      -10.80522227,      -5.661688042
          0,           0,        9571,      -13.07777799,      -10.80680556,      -11.87263543,      -8.722903999,      -10.80629014,      -5.663746475
          0,           0,        9572,      -13.07889889,      -10.80762565,      -11.87363711,      -8.723844624,      -10.80735714,      -5.662953556
          0,           0,        9573,      -13.07998526,      -10.80850913,      -11.87062871,       -8.72096757,      -10.80842516,      -5.664146369
          0,           0,        9574,      -13.08111363,      -10.80938561,       -11.8700691,      -8.718405765,      -10.80949115,      -5.664649352
          0,           0,        9575,      -13.08222239,      -10.81029932,       -11.8741273,      -8.721889167,      -10.81055905,       -5.66707884
          0,           0,        9576,      -13.08337854,      -10.81121717,      -11.87533521,      -8.723886798,      -10.81162717,      -5.665688287
          0,           0,        9577,      -13.08450168,      -10.81201877,      -11.87856195,      -8.727108329,      -10.81269453,      -5.668165493
          0,           0,        9578,      -13.08560818,      -10.81288347,      -11.87840671,      -8.725615309,      -10.81376149,      -5.672025564
          0,           0,        9579,      -13.08671321,      -10.81376972,      -11.88159492,      -8.726315962,       -10.8148303,      -5.669946204
          0,           0,        9580,      -13.08782748,      -10.81458132,      -11.88036614,      -8.724683737,      -10.81589424,      -5.668214522
          0,           0,        9581,      -13.08893699,      -10.81553551,      -11.87927728,      -8.728248273,      -10.81696243,      -5.673184011
          0,           0,        9582,      -13.09005956,      -10.81637428,       -11.8853533,      -8.729944342,      -10.81802704,      -5.671944181
          0,           0,        9583,      -13.09118318,      -10.81728295,      -11.87915193,      -8.731392341,      -10.81909371,      -5.674207023
          0,           0,        9584,      -13.09229586,      -10.81815846,      -11.89050935,      -8.733913772,      -10.82015932,       -5.67485296
          0,           0,        9585,      -13.09342751,      -10.81898162,      -11.88772059,      -8.732996546,      -10.82122329,      -5.674000503
          0,           0,        9586,      -13.09454247,      -10.81989141,      -11.87989562,      -8.728768379,      -10.82228926,       -5.68105427
          0,           0,        9587,      -13.09561927,      -10.82071911,      -11.87302831,      -8.726074787,      -10.82335497,      -5.676771531
          0,           0,        9588,      -13.09676628,      -10.82158648,       -11.8865304,      -8.731050379,      -10.82441961,      -5.679594125
          0,           0,        9589,      -13.09793594,      -10.82246747,      -11.88554315,      -8.734028674,      -10.82548476,      -5.680781982
          0,           0,        9590,      -13.09904311,      -10.82335982,      -11.88270014,      -8.733931654,      -10.82655078,      -5.680735608
          0,           0,        9591,      -13.10014929,      -10.82427079,      -11.89923517,       -8.73338722,      -10.82761677,      -5.682049853
          0,           0,        9592,      -13.10124438,      -10.82513364,      -11.88822018,      -8.734578065,      -10.82868402,      -5.682986717
          0,           0,        9593,      -13.10233769,      -10.82596242,      -11.88885248,      -8.733873532,       -10.8297474,      -5.682772507
          0,           0,        9594,      -13.10343491,      -10.82684775,      -11.88852188,      -8.735225609,      -10.83081096,      -5.683563751
          0,           0,        9595,      -13.10456851,       -10.8277238,      -11.88701299,      -8.736503889,      -10.83187173,      -5.686667725
          0,           0,        9596,      -13.10570795,      -10.82862299,      -11.88528009,      -8.734500999,      -10.83293617,      -5.688130285
          0,           0,        9597,      -13.10682082,      -10.82947763,      -11.88717523,      -8.737143922,      -10.83399941,      -5.688370962
          0,           0,        9598,      -13.10797497,      -10.83034399,      -11.90125136,       -8.74036411,      -10.83506361,      -5.688357558
          0,           0,        9599,       -13.1090375,      -10.83118672,      -11.89119671,      -8.734870794,       -10.8361275,      -5.689833227
          0,           0,        9600,      -13.11017338,      -10.83208473,      -11.89146449,      -8.738565052,       -10.8371912,      -5.691717536
          0,           0,        9601,      -13.11132361,        -10.832916,      -11.89595386,      -8.741521535,      -10.83825257,      -5.691166467
          0,           0,        9602,      -13.11241192,      -10.83378376,      -11.89827145,      -8.739019903,      -10.83931803,      -5.692051717
          0,           0,        9603,      -13.11353673,      -10.83472947,       -11.8980216,      -8.741392802,      -10.84038174,      -5.692676634
          0,           0,        9604,      -13.11464433,      -10.83554078,      -11.89237998,         -8.741565,      -10.84144323,      -5.695150058
          0,           0,        9605,      -13.11575718,      -10.83639377,      -11.89002691,      -8.743532022,      -10.84250661,      -5.694016932
          0,           0,        9606,       -13.1168734,      -10.83727397,      -11.89214252,      -8.743314231,      -10.84356817,      -5.696369018
          0,           0,        9607,       -13.1179787,      -10.83811707,      -11.88962756,      -8.739318912,      -10.84462839,      -5.697225883
          0,           0,        9608,      -13.11913047,      -10.83898282,      -11.90363135,      -8.746015772,      -10.84569087,      -5.697909026
          0,           0,        9609,      -13.12018397,      -10.83977073,      -11.89501133,      -8.738760349,      -10.84675266,      -5.700767689
          0,           0,        9610,      -13.12134786,       -10.8407384,      -11.89476388,       -8.74585035,      -10.84781609,      -5.697392439
          0,           0,        9611,      -13.12245393,      -10.84160529,      -11.90020115,      -8.744759125,      -10.84887611,      -5.704549701
          0,           0,        9612,      -13.12359418,      -10.84241157,      -11.90102103,      -8.747889434,      -10.84993833,      -5.702136365
          0,           0,        9613,      -13.12468391,      -10.84330579,      -11.90360911,      -8.744978327,      -10.85100115,      -5.702870596
          0,           0,        9614,      -13.12578844,      -10.84418563,      -11.89736602,      -8.744303505,       -10.8520642,      -5.703712875
          0,           0,        9615,      -13.12693117,       -10.8450242,      -11.91300729,       -8.74324182,      -10.85312563,      -5.704544871
          0,           0,        9616,      -13.12802388,      -10.84587356,      -11.89750127,      -8.741559153,      -10.85418983,      -5.706063617
          0,           0,        9617,       -13.1291336,      -10.84669341,      -11.90699086,       -8.74633487,       -10.8552507,      -5.707699111
          0,           0,        9618,      -13.13027015,      -10.84760707,       -11.9054528,      -8.749901635,      -10.85631258,      -5.706998774
          0,           0,        9619,       -13.1313696,      -10.84848349,      -11.89529776,       -8.74907397,      -10.85737224,      -5.707888807
          0,           0,        9620,      -13.13249712,      -10.84928792,      -11.90662535,      -8.750469172,      -10.85843121,      -5.710358629
          0,           0,        9621,      -13.13362311,      -10.85026667,      -11.90756422,      -8.751895396,       -10.8594937,      -5.713312847
          0,           0,        9622,      -13.13470226,      -10.85113227,      -11.90780825,      -8.750774047,      -10.86055395,      -5.710197621
          0,           0,        9623,      -13.13584255,      -10.85193438,      -11.90396656,      -8.750549763,      -10.86161417,      -5.713833795
          0,           0,        9624,      -13.13696093,      -10.85278107,      -11.90844543,      -8.748246678,      -10.86267568,      -5.714306295
          0,           0,        9625,      -13.13810825,      -10.85363906,      -11.90613477,      -8.755873478,      -10.86373811,      -5.717674437
          0,           0,        9626,      -13.13921489,      -10.85451412,      -11.90881976,      -8.753009408,      -10.86479887,      -5.713514983
          0,           0,        9627,      -13.14031781,      -10.85533296,      -11.91080665,      -8.753186518,      -10.86585989,      -5.715843929
          0,           0,        9628,       -13.1414362,      -10.85621198,      -11.91146819,      -8.755000402,      -10.86692262,      -5.718594833
          0,           0,        9629,      -13.14253843,      -10.85701923,        -11.915897,        -8.7527776,      -10.86798306,      -5.718797874
          0,           0,        9630,       -13.1436431,      -10.85792728,      -11.91949247,      -8.753611981,      -10.86904207,      -5.719754462
          0,           0,        9631,      -13.14476896,      -10.85874087,      -11.91270046,      -8.757483804,      -10.87010206,      -5.720058237
          0,           0,        9632,      -13.14588752,      -10.85965796,      -11.91228317,      -8.757801315,       -10.8711607,      -5.719195402
          0,           0,        9633,      -13.14698231,      -10.86051996,      -11.91453056,      -8.756377686,      -10.87221897,      -5.722841069
          0,           0,        9634,       -13.1481376,      -10.86133872,      -11.91713957,      -8.759162559,      -10.87327982,       -5.72448592
          0,           0,        9635,      -13.14922843,      -10.86225077,      -11.91422279,      -8.758668749,      -10.87433898,      -5.725439443
          0,           0,        9636,       -13.1503553,      -10.86308039,      -11.91635243,      -8.760966222,      -10.87539909,      -5.726104061
          0,           0,        9637,      -13.15146129,      -10.86385551,      -11.91493512,      -8.756535601,       -10.8764573,      -5.726223216
          0,           0,        9638,      -13.15255895,      -10.86478848,      -11.91875104,      -8.757983536,      -10.87751977,      -5.731090336
          0,           0,        9639,      -13.15368237,      -10.86562695,      -11.92526247,      -8.756686179,      -10.87857938,      -5.727582129
          0,           0,        9640,      -13.15481103,      -10.86654794,      -11.91322087,      -8.756582374,       -10.8796409,       -5.72770706
          0,           0,        9641,      -13.15596364,      -10.86734341,      -11.92789756,      -8.762730157,      -10.88069932,      -5.733019479
          0,           0,        9642,      -13.15702567,      -10.86815573,      -11.91664562,      -8.760169833,      -10.88176085,      -5.730429286
          0,           0,        9643,      -13.15815693,      -10.86907716,      -11.92070857,      -8.763983982,      -10.88281998,       -5.73238959
          0,           0,        9644,      -13.15922873,      -10.86989378,      -11.91835617,      -8.762932832,      -10.88388035,       -5.73149695
          0,           0,        9645,      -13.16040385,      -10.87075838,      -11.92778266,      -8.767021862,      -10.88493773,      -5.734399513
          0,           0,        9646,      -13.16150627,      -10.87162647,       -11.9224183,      -8.764953246,      -10.88599756,       -5.73769378
          0,           0,        9647,      -13.16260227,      -10.87246181,      -11.92839497,      -8.767159212,      -10.88705717,      -5.734480247
          0,           0,        9648,      -13.16370704,      -10.87330843,      -11.91812881,      -8.762389815,      -10.88811457,      -5.737273742
          0,           0,        9649,      -13.16483873,       -10.8740977,      -11.92425008,      -8.766496959,       -10.8891719,      -5.737015328
          0,           0,        9650,      -13.16597268,      -10.87500526,      -11.92693303,      -8.767202969,      -10.89023201,      -5.740561807
          0,           0,        9651,      -13.16705572,      -10.87590359,      -11.92285056,      -8.763685998,      -10.89129213,      -5.741719432
          0,           0,        9652,      -13.16817491,      -10.87676625,       -11.9187827,      -8.768746429,      -10.89235252,      -5.740668822
          0,           0,        9653,      -13.16930452,       -10.8776148,      -11.92619771,       -8.76995716,       -10.8934105,      -5.742313152
          0,           0,        9654,       -13.1704308,      -10.87838497,       -11.9292814,      -8.769777477,      -10.89446754,      -5.743217071
          0,           0,        9655,      -13.17149497,       -10.8792689,      -11.92139558,      -8.764788717,      -10.89552622,      -5.743658995
          0,           0,        9656,      -13.17262457,       -10.8801818,       -11.9185904,      -8.767742505,      -10.89658196,      -5.744463482
          0,           0,        9657,      -13.17374125,      -10.88097791,      -11.93376858,      -8.770691692,      -10.89764135,      -5.746267873
          0,           0,        9658,      -13.17487672,      -10.88182886,      -11.93182885,      -8.772532817,      -10.89870006,      -5.746940362
          0,           0,        9659,      -13.17594496,      -10.88268827,      -11.92256008,      -8.767147496,      -10.89975887,      -5.748965481
          0,           0,        9660,      -13.17711758,      -10.88354551,      -11.93663333,      -8.774194784,      -10.90081455,      -5.748280273
          0,           0,        9661,      -13.17821795,      -10.88438226,      -11.92803207,      -8.774757467,      -10.90187419,      -5.749583476
          0,           0,        9662,      -13.17929611,      -10.88523591,      -11.92035697,       -8.76888816,      -10.90292993,       -5.75222142
          0,           0,        9663,      -13.18046758,      -10.88607791,      -11.93895744,      -8.777976037,      -10.90398849,      -5.752273695
          0,           0,        9664,      -13.18149567,      -10.88689967,      -11.92856258,      -8.767405207,      -10.90504517,      -5.753284845
          0,           0,        9665,      -13.18267812,      -10.88774884,      -11.93487798,      -8.774857914,      -10.90610307,      -5.753635309
          0,           0,        9666,      -13.18374813,       -10.8884832,      -11.93259626,      -8.771023998,      -10.90715692,      -5.753812935
          0,           0,        9667,      -13.18488794,      -10.88940475,       -11.9348797,      -8.773533057,      -10.90821204,      -5.755446117
          0,           0,        9668,      -13.18596409,      -10.89027743,       -11.9262737,      -8.771096553,      -10.90926957,      -5.758490999
          0,           0,        9669,      -13.18711622,      -10.89120008,      -11.94615595,      -8.775858658,      -10.91032541,      -5.755900969
          0,           0,        9670,      -13.18820252,      -10.89202457,      -11.93596757,      -8.775660001,      -10.91138183,      -5.758547811
          0,           0,        9671,      -13.18935563,      -10.89274099,      -11.94144829,      -8.776232767,      -10.91243689,      -5.762822716
          0,           0,        9672,      -13.19041737,      -10.89355558,      -11.93319695,      -8.771449183,      -10.91349154,      -5.759479553
          0,           0,        9673,      -13.19154927,      -10.89444915,      -11.94232615,      -8.776279144,      -10.91454907,      -5.760208032
          0,           0,        9674,       -13.1926618,      -10.89538481,       -11.9412507,      -8.776450722,      -10.91560421,      -5.763640382
          0,           0,        9675,      -13.19380904,      -10.89618988,      -11.93839356,      -8.783324846,      -10.91665992,      -5.761335861
          0,           0,        9676,      -13.19488603,      -10.89707411,      -11.94196069,      -8.780611837,      -10.91771158,        -5.7638604
          0,           0,        9677,      -13.19601924,      -10.89784801,      -11.95060402,      -8.782439814,      -10.91876456,      -5.765835851
          0,           0,        9678,      -13.19705333,      -10.89877551,      -11.94188559,      -8.777048691,      -10.91982254,      -5.767028164
          0,           0,        9679,       -13.1982053,      -10.89956505,      -11.94371543,      -8.781966487,      -10.92087528,      -5.768630852
          0,           0,        9680,      -13.19931259,      -10.90042509,      -11.93832311,      -8.777237009,      -10.92192725,      -5.768804265
          0,           0,        9681,      -13.20048565,      -10.90129043,      -11.94874679,      -8.784830505,      -10.92297796,      -5.771261983
          0,           0,        9682,      -13.20156866,      -10.90201893,      -11.93641653,      -8.782937833,      -10.92402832,      -5.770130904
          0,           0,        9683,       -13.2027121,      -10.90286925,      -11.94285775,      -8.785137882,      -10.92508404,      -5.771474206
          0,           0,        9684,      -13.20377103,      -10.90371897,      -11.94875695,      -8.777898855,      -10.92613537,      -5.770439704
          0,           0,        9685,      -13.20491569,      -10.90462472,      -11.94155399,      -8.783529826,      -10.92719167,       -5.77059223
          0,           0,        9686,      -13.20602799,      -10.90546442,      -11.94478503,      -8.782608046,       -10.9282438,      -5.774533479
          0,           0,        9687,      -13.20714226,      -10.90625604,      -11.94803208,      -8.785065052,      -10.92929596,       -5.77735071
          0,           0,        9688,      -13.20827165,        -10.907157,      -11.95073216,      -8.787621425,      -10.93034806,      -5.773897088
          0,           0,        9689,      -13.20935313,      -10.90795711,      -11.94216583,      -8.786036992,      -10.93139827,      -5.776167379
          0,           0,        9690,      -13.21047942,      -10.90881981,      -11.95521027,      -8.787835548,      -10.93244986,      -5.775518035
          0,           0,        9691,      -13.21162109,      -10.90966218,      -11.95434616,      -8.790415463,      -10.93350053,      -5.780760764
          0,           0,        9692,      -13.21269496,      -10.91053078,      -11.94500805,      -8.790269761,      -10.93455113,      -5.779688972
          0,           0,        9693,      -13.21377758,      -10.91139713,      -11.94952713,      -8.788822866,      -10.93560066,      -5.777438905
          0,           0,        9694,      -13.21488184,      -10.91217304,      -11.95363774,      -8.787400126,      -10.93665083,      -5.783106918
          0,           0,        9695,      -13.21599947,      -10.91296469,      -11.94435532,      -8.788944671,      -10.93769868,      -5.783743068
          0,           0,        9696,      -13.21712162,      -10.91387003,       -11.9537594,      -8.790210441,      -10.93875175,      -5.786476694
          0,           0,        9697,      -13.21826954,      -10.91464013,      -11.94701595,       -8.79142625,      -10.93979997,      -5.784271119
          0,           0,        9698,      -13.21938376,      -10.91544221,      -11.94672347,      -8.790094945,      -10.94084942,       -5.78544929
          0,           0,        9699,       -13.2205369,      -10.91632417,      -11.94871519,      -8.792803223,      -10.94190471,      -5.787794176
          0,           0,        9700,      -13.22161322,      -10.91717179,      -11.95760936,      -8.791728911,      -10.94295207,        -5.7869744
          0,           0,        9701,      -13.22268111,      -10.91798407,      -11.95415153,      -8.792013531,      -10.94400465,      -5.787030531
          0,           0,        9702,       -13.2238032,        -10.918844,      -11.95709962,       -8.79547681,      -10.94505279,      -5.785018796
          0,           0,        9703,      -13.22485206,      -10.91964039,       -11.9515905,      -8.791318552,      -10.94610227,      -5.793742417
          0,           0,        9704,       -13.2260152,      -10.92055214,      -11.95937737,      -8.795853848,      -10.94714622,      -5.790794561
          0,           0,        9705,      -13.22713802,      -10.92130655,      -11.95695511,      -8.792773151,      -10.94819038,      -5.793146083
          0,           0,        9706,      -13.22825172,      -10.92218248,      -11.95936507,      -8.796639212,      -10.94924311,      -5.795302503
          0,           0,        9707,      -13.22936381,      -10.92298852,      -11.95688771,      -8.792539426,      -10.95029126,      -5.794331788
          0,           0,        9708,      -13.23046749,      -10.92378015,      -11.94945309,       -8.79701921,      -10.95134022,      -5.795791169
          0,           0,        9709,      -13.23156484,      -10.92464807,      -11.95846711,      -8.795139131,      -10.95238699,      -5.795535168
          0,           0,        9710,      -13.23276018,      -10.92555317,      -11.96422549,      -8.805058377,       -10.9534345,      -5.796918028
          0,           0,        9711,      -13.23381204,      -10.92639323,      -11.95790405,      -8.799399886,      -10.95448203,      -5.800520818
          0,           0,        9712,      -13.23493327,      -10.92715238,      -11.96560678,      -8.800528957,      -10.95553077,      -5.798560273
          0,           0,        9713,      -13.23599099,        -10.928042,      -11.96088834,      -8.799976971,      -10.95657766,       -5.79812049
          0,           0,        9714,      -13.23708747,       -10.9288767,      -11.96220765,      -8.796134505,      -10.95762642,      -5.801583503
          0,           0,        9715,      -13.23827866,      -10.92966597,      -11.96792979,      -8.800727084,      -10.95867212,      -5.804833171
          0,           0,        9716,      -13.23935203,      -10.93042236,      -11.96612546,      -8.799388418,      -10.95971809,      -5.801798241
          0,           0,        9717,      -13.24049409,      -10.93126208,      -11.96336759,      -8.803406964,      -10.96076536,      -5.802448141
          0,           0,        9718,      -13.24157756,      -10.93210825,      -11.97619783,      -8.800107388,      -10.96181135,      -5.805538994
          0,           0,        9719,      -13.24266308,      -10.93300136,      -11.96261215,      -8.800920621,      -10.96286096,      -5.802664438
          0,           0,        9720,      -13.24371906,      -10.93372572,      -11.95813468,      -8.798884714,      -10.96390733,      -5.808975251
          0,           0,        9721,      -13.24489339,      -10.93460674,      -11.96756843,      -8.802791414,      -10.96495041,      -5.806800994
          0,           0,        9722,      -13.24603388,      -10.93546787,      -11.96886109,      -8.803935014,      -10.96599859,      -5.807774808
          0,           0,        9723,      -13.24709931,       -10.9362636,       -11.9599557,       -8.80213985,      -10.96704352,      -5.808728666
          0,           0,        9724,      -13.24826434,      -10.93710285,       -11.9692941,      -8.805936228,      -10.96809063,      -5.813354496
          0,           0,        9725,      -13.24935112,      -10.93789528,      -11.97091211,       -8.80588079,      -10.96913682,      -5.810855289
          0,           0,        9726,      -13.25043923,      -10.93876863,      -11.96543331,      -8.803494746,      -10.97018228,      -5.813854397
          0,           0,        9727,      -13.25156648,      -10.93966381,      -11.96979891,      -8.808770443,      -10.97122827,       -5.81332529
          0,           0,        9728,      -13.25267082,      -10.94035299,      -11.97280095,      -8.806364712,      -10.97226962,      -5.813087416
          0,           0,        9729,      -13.25372508,      -10.94115245,       -11.9762595,      -8.802271865,      -10.97331288,      -5.816547009
          0,           0,        9730,      -13.25488759,      -10.94210513,      -11.97070322,      -8.809668953,      -10.97435934,      -5.814951081
          0,           0,        9731,      -13.25599612,      -10.94289113,       -11.9695186,      -8.809700407,      -10.97540633,      -5.817401033
          0,           0,        9732,       -13.2571234,      -10.94364629,      -11.97262465,      -8.809712684,      -10.97644857,      -5.819944653
          0,           0,        9733,      -13.25821072,       -10.9445078,      -11.97355742,      -8.806649083,      -10.97749472,      -5.819799281
          0,           0,        9734,      -13.25932324,      -10.94538296,       -11.9746326,      -8.809754133,      -10.97854038,       -5.81914308
          0,           0,        9735,      -13.26041805,      -10.94618034,      -11.96827491,      -8.809106291,      -10.97958259,      -5.820837451
          0,           0,        9736,      -13.26155158,      -10.94695534,       -11.9701232,      -8.808908604,      -10.98062635,      -5.821785048
          0,           0,        9737,      -13.26261797,      -10.94774632,      -11.97410333,      -8.807369915,      -10.98167252,      -5.824448687
          0,           0,        9738,      -13.26372051,      -10.94862259,      -11.97543237,      -8.805207673,      -10.98271565,      -5.822336119
          0,           0,        9739,      -13.26487173,      -10.94946883,      -11.97746278,      -8.816741549,      -10.98375783,      -5.824569811
