"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         349,      -3.130854741,       2.193452118,       1.622271393,     -0.3074700925
          0,           0,         350,      -3.125445928,       2.196110325,       1.634623154,     -0.3104684511
          0,           0,         351,      -3.120376543,       2.198769917,       1.646821352,     -0.3134742866
          0,           0,         352,      -3.115622257,       2.201446126,       1.658810172,     -0.3164811962
          0,           0,         353,      -3.111161985,       2.204144301,       1.670545816,     -0.3194852201
          0,           0,         354,      -3.106971317,       2.206876561,       1.681979638,     -0.3224906814
          0,           0,         355,      -3.103022991,        2.20965954,       1.693109373,     -0.3254968937
          0,           0,         356,      -3.099289101,       2.212510989,       1.703912031,     -0.3284986178
          0,           0,         357,      -3.095741578,       2.215449051,       1.714386375,     -0.3314965074
          0,           0,         358,      -3.092354056,       2.218491212,       1.724532887,     -0.3344921133
          0,           0,         359,      -3.089102677,       2.221656762,       1.734356903,     -0.3374820775
          0,           0,         360,      -3.085965018,       2.224959236,         1.7438699,     -0.3404636932
          0,           0,         361,       -3.08291966,       2.228418015,       1.753079665,     -0.3434386548
          0,           0,         362,      -3.079945401,       2.232032319,       1.762003859,      -0.346405667
          0,           0,         363,       -3.07702781,       2.235806559,       1.770650365,     -0.3493604331
          0,           0,         364,      -3.074156069,       2.239731368,       1.779033485,     -0.3523039957
          0,           0,         365,      -3.071320094,       2.243801866,       1.787165097,     -0.3552365034
          0,           0,         366,      -3.068507668,       2.248010943,       1.795051383,     -0.3581546287
          0,           0,         367,      -3.065705423,        2.25235095,       1.802702258,     -0.3610572903
          0,           0,         368,      -3.062897999,       2.256825529,       1.810142861,     -0.3639457908
          0,           0,         369,      -3.060056929,       2.261436005,       1.817369962,      -0.366817803
          0,           0,         370,      -3.057173275,        2.26617085,       1.824397637,     -0.3696716836
          0,           0,         371,      -3.054235417,       2.271020561,       1.831236314,     -0.3725085756
          0,           0,         372,      -3.051230688,       2.275983149,       1.837895524,     -0.3753238357
          0,           0,         373,      -3.048152407,       2.281041627,       1.844382193,     -0.3781193493
          0,           0,         374,      -3.044995512,       2.286187282,       1.850695077,     -0.3808941879
          0,           0,         375,      -3.041753564,       2.291414414,       1.856864925,     -0.3836452736
          0,           0,         376,      -3.038419153,       2.296718883,       1.862884185,     -0.3863730217
          0,           0,         377,      -3.034983358,        2.30211297,       1.868769093,     -0.3890765502
          0,           0,         378,      -3.031429521,       2.307581715,       1.874535796,     -0.3917547891
          0,           0,         379,      -3.027754528,       2.313115247,       1.880191126,     -0.3944071214
          0,           0,         380,      -3.023958956,       2.318710053,       1.885747137,     -0.3970336028
          0,           0,         381,      -3.020046226,       2.324357917,       1.891211666,     -0.3996328461
          0,           0,         382,      -3.016020722,       2.330051101,       1.896587738,     -0.4022021647
          0,           0,         383,      -3.011886888,       2.335781887,       1.901884952,      -0.404741953
          0,           0,         384,      -3.007648595,        2.34155058,         1.9071092,     -0.4072522764
          0,           0,         385,      -3.003301866,       2.347355337,       1.912273915,     -0.4097334174
          0,           0,         386,      -2.998850564,       2.353187132,       1.917385531,     -0.4121833512
          0,           0,         387,      -2.994296989,       2.359055235,       1.922449076,     -0.4146002094
          0,           0,         388,       -2.98964408,       2.364944158,       1.927470356,     -0.4169840209
          0,           0,         389,      -2.984907996,       2.370834985,       1.932455486,      -0.419334814
          0,           0,         390,      -2.980102545,       2.376724308,       1.937397422,     -0.4216511511
          0,           0,         391,      -2.975237418,       2.382607673,       1.942302897,     -0.4239318389
          0,           0,         392,      -2.970319201,       2.388468291,       1.947180465,     -0.4261772988
          0,           0,         393,      -2.965356956,       2.394300325,       1.952021966,     -0.4283867617
